M1,M2,mM1,mM2,F,R,SCI,H,GA,AG,ABC,ABS,AZI,SO,SO_red,Alb,Sigma,redM1,W,WW,HR,Schultz,Gutman,Mostar,Sz,PI,EE,Energy,SpecRad,Balaban_J,target
126.0,165.0,5.201388888888889,4.097222222222222,354.0,9.715180613598399,10.608305521310482,9.457142857142857,23.46225287900274,24.586736697220775,16.80231310490416,18.648452960044537,217.17512499999998,90.77356468909342,57.902533157281766,18.0,24.0,50.0,625.0,1557.0,76.41071428571429,2870.0,3274.0,200.0,1606.0,471.0,54.29736945359113,27.404385446880898,2.695910405586919,1.6423487203868887,1.0
152.0,189.0,7.3125,5.444444444444445,414.0,12.566298692132575,13.471548637683535,12.18571428571429,29.205371180476497,30.897291652996568,21.24621129921886,23.078147875413293,254.6787453703704,109.94492029365182,68.98927118063364,22.0,36.0,58.0,1433.0,4744.0,106.81118326118326,6356.0,7012.0,366.0,3118.0,787.0,68.03867171977154,34.73758608230017,2.572139527442557,1.4588041843988684,1.0
152.0,183.0,7.729166666666666,6.527777777777779,388.0,14.225217314730468,14.892242137500354,13.976190476190478,31.488983053144736,32.55706022268245,22.55931825565741,23.963895572427923,273.436625,109.04911563328876,64.82451543719642,18.0,22.0,53.0,1939.0,6597.0,120.71150793650793,8299.0,8863.0,675.0,2694.0,937.0,72.82143128943225,38.54701818651264,2.5578508866148595,1.6575192058523438,1.0
112.0,141.0,5.229166666666666,4.0,308.0,9.20514391246633,9.874879162337436,8.93809523809524,21.435522704860748,22.6164131717591,15.530589328389476,16.91931223633336,188.569875,80.98329511913661,50.98055087736708,18.0,26.0,43.0,578.0,1484.0,68.11309523809524,2560.0,2818.0,194.0,1436.0,426.0,49.928993390733915,25.57218774518074,2.6077261090732407,1.7109170540392507,1.0
94.0,107.0,7.368055555555555,3.7777777777777786,260.0,8.359191910946029,8.599989504972546,7.819047619047621,17.91975309731238,20.275971309436926,14.028514638481912,14.559834660541714,135.07573611111113,69.64887988844129,44.62308529995427,24.0,46.0,36.0,672.0,2314.0,54.486111111111114,2700.0,2693.0,180.0,1001.0,332.0,44.73794995192197,21.07811701568352,2.3864444285363056,1.7418152910388571,1.0
100.0,122.0,5.868055555555555,3.847222222222222,274.0,8.61000889807586,9.05838258140971,8.271428571428572,19.312917766165413,20.785132273819617,14.31573450313415,15.286319074477914,163.54962037037035,72.78607282717145,45.75377811495274,18.0,30.0,38.0,513.0,1309.0,61.31309523809524,2184.0,2312.0,160.0,1188.0,352.0,45.86936455543128,23.374790830913053,2.535173659103002,1.882339690113154,1.0
168.0,212.0,9.284722222222221,6.208333333333333,462.0,13.951562718816849,14.829972058463763,13.457142857142857,32.03609221372003,34.05990157655739,23.34461362054556,25.32949671874239,283.31575,121.60458505136923,76.9113001695269,28.0,38.0,65.0,1924.0,6765.0,125.0847041847042,8217.0,8691.0,495.0,4024.0,959.0,75.47522439713937,37.59259110938958,2.71372361716342,1.5198140397404165,1.0
116.0,139.0,7.388888888888889,4.861111111111112,300.0,10.592224152875016,11.04101960624679,10.233333333333334,23.34287699781738,24.742526510474953,17.12504114580269,18.141230674995004,197.234375,83.77989297651577,51.114892674833726,14.0,22.0,42.0,931.0,2786.0,80.3686507936508,3868.0,3990.0,276.0,1538.0,497.0,54.977627341444254,28.458392269255903,2.499870686441043,1.8500183996425834,1.0
84.0,101.0,4.416666666666667,3.1666666666666665,220.0,7.237183443017884,7.69688082639117,7.000000000000002,16.530009778701594,17.51560833835508,12.118274536094026,13.0238835599442,136.921875,60.764844385826876,37.67438827398266,14.0,18.0,31.0,332.0,826.0,45.61190476190477,1442.0,1555.0,104.0,613.0,226.0,38.66205735932796,19.724402315946598,2.4921086443755285,1.746760303380252,1.0
96.0,114.0,7.979166666666666,3.819444444444445,272.0,8.326204387599239,8.549701093828249,7.752380952380952,17.89563346089696,20.292928927176963,13.967055271806732,14.59245453117682,141.62724074074072,71.0226312221979,46.09030444686227,22.0,44.0,38.0,554.0,1527.0,58.73571428571429,2206.0,2179.0,202.0,926.0,330.0,44.56724901010407,21.942073693480488,2.4777838148719424,2.1322902609023604,1.0
112.0,133.0,7.138888888888889,4.611111111111112,292.0,10.07971869811898,10.524120172544533,9.700000000000001,22.278231915407904,23.792831226993126,16.42986490843461,17.44862719897255,183.6875,81.22248453700631,50.211019331228215,20.0,26.0,41.0,890.0,2876.0,73.0345598845599,3719.0,3863.0,259.0,1662.0,486.0,52.694710323249026,27.218720690095683,2.4612904854986133,1.6890691920140921,1.0
108.0,128.0,5.916666666666667,4.861111111111111,268.0,10.33002980034506,10.759829655234286,10.166666666666668,22.683577054296837,23.32752760515622,16.101695509211076,17.11640102281082,197.5625,77.29720133133995,45.5738832105943,12.0,12.0,37.0,894.0,2850.0,72.23730158730159,3747.0,3895.0,275.0,1600.0,482.0,52.27839518038962,27.933533173848193,2.4762459827979955,1.6813681547709427,1.0
114.0,129.0,5.805555555555555,5.222222222222222,272.0,11.326499840494924,11.788632535927308,11.166666666666668,24.66398437491715,25.360907799975827,17.70617910036511,18.5713480096954,202.15625,81.64419728600112,46.988096772967396,12.0,14.0,37.0,1284.0,4858.0,78.34458874458875,5463.0,5803.0,367.0,1872.0,582.0,56.580914534521824,30.62615146266059,2.3497282870342207,1.4891303059110326,1.0
202.0,259.0,15.611111111111109,7.3055555555555545,610.0,16.146261263824496,16.777125408560643,14.980952380952385,35.73887053871684,40.61329117500002,27.691315489619946,29.507987203011375,309.137287037037,149.36313183618677,99.68745113426387,50.0,92.0,85.0,3128.0,12098.0,166.3793623043623,12803.0,13003.0,829.0,5403.0,1337.0,89.4966812997631,43.04459569321379,2.738893606901014,1.7864436739266625,1.0
204.0,259.0,15.249999999999998,7.6805555555555545,606.0,16.76354576263025,17.384759495204904,15.695238095238098,36.9026944957013,41.414847470719316,28.241252228142773,30.05667979840021,320.56328703703707,150.40363469784177,99.07260464371444,48.0,88.0,84.0,3483.0,14098.0,170.3258852258852,14253.0,14476.0,887.0,5876.0,1413.0,91.54771001967238,44.43002960308656,2.725963189028854,1.7390977677837418,1.0
112.0,141.0,5.229166666666666,4.0,308.0,9.20514391246633,9.874879162337436,8.93809523809524,21.435522704860748,22.6164131717591,15.530589328389476,16.91931223633336,188.569875,80.98329511913661,50.98055087736708,18.0,26.0,43.0,578.0,1484.0,68.11309523809524,2560.0,2818.0,194.0,1436.0,426.0,49.928993390733915,25.57218774518074,2.6077261090732407,1.7109170540392507,1.0
114.0,134.0,6.777777777777778,4.9444444444444455,288.0,10.685871848001627,11.129692981544617,10.4,23.45261471739692,24.596889236294558,17.02758188987998,18.02075420404923,196.3125,82.16281282489473,49.395737625721,16.0,20.0,40.0,1024.0,3396.0,77.16626984126984,4254.0,4384.0,298.0,1845.0,528.0,54.761941800139006,28.59250185474092,2.4874481983091368,1.6896095901788435,1.0
168.0,221.0,12.027777777777777,5.819444444444445,518.0,12.963233394208578,13.590765501322583,12.080952380952384,29.249151725568098,33.048547030784455,22.393977759725992,24.142213735171342,267.2420324074074,123.98503794541548,83.22461039434974,40.0,76.0,72.0,1670.0,5555.0,122.14336219336221,6968.0,7214.0,486.0,3180.0,868.0,72.88684851176102,35.275293180256256,2.7238923532875687,1.7687957566101886,1.0
118.0,142.0,7.479166666666666,4.777777777777778,318.0,10.51487388368539,10.966630871873571,10.104761904761906,23.190312827470077,24.95385137588014,17.22220002143847,18.224135998965277,196.70124074074076,85.80205397080267,53.254927413896226,18.0,34.0,44.0,973.0,3087.0,79.38650793650794,4028.0,4136.0,292.0,1786.0,528.0,55.23172641943745,28.19155867614364,2.5636575108584405,1.7840719476820155,1.0
122.0,139.0,9.638888888888888,5.638888888888889,310.0,11.896754605515328,12.11895021631898,11.366666666666669,25.0345195996128,27.093169039552773,18.8389145366979,19.471644413995616,197.203125,88.83026947354193,53.93017438034093,20.0,32.0,43.0,1566.0,6117.0,89.20099622599622,6242.0,6186.0,422.0,2088.0,638.0,60.28832962915136,31.15644790227759,2.4170257006317706,1.9629813618342653,1.0
106.0,127.0,6.277777777777778,4.416666666666666,272.0,9.681540550352057,10.132771315782927,9.400000000000002,21.476851594032944,22.5878259720957,15.641877898208302,16.61762731288073,182.46875,76.37497462922808,46.28646555008753,12.0,18.0,38.0,746.0,2203.0,68.69603174603174,3128.0,3257.0,240.0,1164.0,419.0,50.30694991075449,25.989984684518696,2.530259000176014,1.772087220235371,1.0
108.0,126.0,5.916666666666667,4.694444444444444,268.0,10.25402019542349,10.710701925855117,10.033333333333335,22.570417984475046,23.474366886035764,16.320475108693433,17.240934270694794,188.3125,77.59537239524153,45.93017438034093,12.0,16.0,37.0,882.0,2780.0,72.70873015873016,3706.0,3867.0,266.0,1385.0,452.0,52.24060178230144,27.54501083422356,2.4476334782893137,1.704346993137124,1.0
126.0,151.0,8.5,5.361111111111112,328.0,11.524075805453153,11.960010661936291,11.100000000000001,25.225073730739258,26.865048860733747,18.539254708175783,19.628157389535982,213.234375,91.17576053091514,55.994669482586914,18.0,26.0,46.0,1168.0,3618.0,91.47301587301587,4810.0,4923.0,364.0,1881.0,601.0,59.76010428786246,30.73022842927173,2.4936740687563663,1.8898170143877948,1.0
96.0,117.0,4.645833333333334,4.041666666666667,250.0,8.838170515886654,9.278209686991335,8.69047619047619,19.67704388676522,20.349553254202895,14.066696753016199,15.00311728437272,172.84699999999998,68.9464412399498,41.30140699779024,12.0,16.0,34.0,536.0,1416.0,59.7297619047619,2292.0,2441.0,222.0,837.0,343.0,45.55898548018429,24.278398575012634,2.530582621655465,1.8197070959032924,1.0
164.0,216.0,11.777777777777777,5.48611111111111,510.0,12.425228591747794,13.066201636632996,11.514285714285718,28.192572190657213,32.121966671224236,21.796260778280633,23.49737357792678,254.6170324074074,121.30569635262006,81.98854241684994,40.0,78.0,71.0,1497.0,4811.0,116.38221500721501,6269.0,6515.0,447.0,2907.0,809.0,70.59718394227032,33.60782601947054,2.722495766763672,1.7780554066827783,1.0
192.0,252.0,12.590277777777777,6.277777777777779,598.0,14.354791587262637,15.209937563714087,13.380952380952387,32.99134934364313,37.34644773390433,25.27193370732889,27.433790035250937,298.2374027777778,141.96782505132748,95.94751135235465,48.0,94.0,83.0,2185.0,7678.0,143.23235930735933,9336.0,9912.0,616.0,4213.0,1100.0,82.00677726162559,38.97606658373211,2.758504478645913,1.5850638302630837,1.0
136.0,157.0,10.999999999999998,6.499999999999998,346.0,13.383447812959858,13.576326236162013,12.833333333333337,28.01370407321903,30.101030297052482,20.810404965996483,21.57782130941246,229.21875,98.76544388167422,59.81652389771358,22.0,32.0,48.0,2073.0,8356.0,106.1857004107004,8210.0,8085.0,548.0,2706.0,800.0,67.37103590995693,34.64121388031243,2.431750497305525,2.059455461454227,1.0
108.0,124.0,5.916666666666667,4.638888888888888,268.0,10.220346690612276,10.683059726927224,9.966666666666669,22.48960157292813,23.55684979067439,16.401355337733193,17.292114223432176,181.53125,77.87544187336653,46.38916491610151,16.0,20.0,37.0,1077.0,4355.0,68.25109335109335,4616.0,4938.0,216.0,1635.0,466.0,52.32017635673268,27.548362612578394,2.3518616019455862,1.3642307337361688,1.0
114.0,134.0,6.777777777777778,4.888888888888888,288.0,10.66470379794645,11.11895021631898,10.366666666666669,23.436443388259484,24.629067424415016,17.096531575101277,18.057430851622517,195.078125,82.17186361778299,49.34438794271402,14.0,20.0,40.0,1001.0,3267.0,78.15595238095239,4178.0,4330.0,270.0,1608.0,497.0,54.74363663293585,28.52513802092018,2.4680717753449377,1.7176232727021408,1.0
90.0,99.0,5.694444444444445,4.361111111111111,214.0,9.25402019542349,9.485957054463528,9.033333333333335,19.57041798447505,20.474366886035767,14.320475108693431,14.791444527911619,154.140625,64.86745033388367,37.44489300610236,12.0,16.0,29.0,874.0,3510.0,56.337853812853815,3622.0,3748.0,200.0,1198.0,368.0,45.71633314234803,24.599198139649232,2.2608602338361674,1.5199990131390686,1.0
96.0,115.0,5.618055555555555,3.5277777777777772,266.0,8.066298692132577,8.522058894900356,7.685714285714288,18.205371180476504,19.897291652996564,13.71067739328613,14.643634483914198,146.33499537037036,70.34694054720512,44.94764062029101,22.0,36.0,37.0,446.0,1129.0,56.096428571428575,1907.0,2026.0,129.0,884.0,291.0,43.56111418900312,21.77134262576883,2.5086890217554307,1.8414814071166195,1.0
116.0,143.0,9.229166666666668,5.486111111111111,312.0,11.03927644069502,11.196040060915708,10.623809523809523,23.25772592196702,24.820314120141212,16.95214301916522,17.81234418403792,209.15949999999998,84.03050346681428,51.72219326978282,18.0,26.0,43.0,1030.0,3067.0,85.5031746031746,4032.0,3912.0,364.0,1580.0,540.0,56.059361630497285,29.194405626255595,2.575103615094042,2.38326640106813,1.0
76.0,90.0,5.305555555555555,3.4444444444444446,194.0,7.236382105218448,7.446411408544869,7.000000000000001,15.573839334717299,16.473164879336615,11.370727640387596,11.958960626227233,132.3125,54.87265092261839,33.150902635976095,10.0,14.0,27.0,353.0,926.0,43.62976190476191,1431.0,1439.0,125.0,505.0,213.0,36.94419157644083,19.289890469481737,2.4352613894467936,1.974242537512857,1.0
130.0,154.0,8.75,5.583333333333333,336.0,12.007239053047545,12.446189562472345,11.566666666666668,26.184665524965798,27.90629031305306,19.28680160388221,20.36085414709122,217.84375,94.14422239472384,57.6383783128403,20.0,28.0,47.0,1339.0,4354.0,95.85873015873017,5506.0,5626.0,406.0,2051.0,648.0,62.029084914729644,31.864112154199784,2.4741552978662753,1.8512994670118155,1.0
128.0,157.0,6.75,5.027777777777779,334.0,11.185871848001627,11.854437852936206,10.900000000000002,25.452614717396923,26.596889236294558,18.320475108693426,19.763137165645855,222.484375,92.06230776150637,56.4668054375865,16.0,20.0,47.0,1047.0,3219.0,86.93571428571428,4532.0,4881.0,324.0,1633.0,559.0,59.17961925961595,30.466468701410456,2.5368589309401357,1.6025195145267523,1.0
56.0,65.0,3.0833333333333335,2.5277777777777777,138.0,5.398178147766922,5.616093728153195,5.3,11.80138032137496,12.205005254897426,8.444841259718691,8.937343878367379,99.390625,40.20284896710556,23.723543654364004,8.0,8.0,19.0,147.0,320.0,27.466666666666665,616.0,639.0,42.0,248.0,106.0,27.36279379132643,14.60457924264222,2.3600194217335586,1.9100379782119001,1.0
70.0,81.0,4.444444444444445,3.2222222222222223,174.0,6.808861750289882,7.024342018617059,6.633333333333335,14.667405725159401,15.359705793276678,10.635111288499633,11.1680540216682,122.15625,50.43619443913941,29.966184341483288,10.0,12.0,24.0,304.0,804.0,38.72976190476191,1241.0,1252.0,101.0,439.0,181.0,34.42807947831408,18.310983329488263,2.4025488784444495,1.8712979288852585,1.0
60.0,63.0,4.722222222222222,3.4166666666666665,136.0,6.82569850269549,6.813418246689416,6.666666666666667,13.70781393093286,14.318464340957362,10.008884736352847,10.107187864889426,107.375,43.22509188821145,24.079834824110616,8.0,10.0,18.0,372.0,1210.0,35.04285714285715,1442.0,1388.0,98.0,471.0,176.0,32.36961295144278,17.356561004237285,2.166847837471963,1.9629894287398748,1.0
60.0,69.0,3.3333333333333335,2.7222222222222223,146.0,5.877010097711745,6.105350962927558,5.766666666666667,12.785208992237523,13.237183443017884,9.220897726126537,9.68112730712722,106.15625,43.04032688474005,25.086407533730114,6.0,8.0,20.0,189.0,430.0,31.1,792.0,826.0,72.0,294.0,132.0,29.639054914531386,15.71334008990635,2.336538356239439,1.9057841670919315,1.0
116.0,133.0,6.416666666666666,5.166666666666666,284.0,11.237183443017884,11.69688082639117,11.000000000000002,24.53000977870159,25.51560833835508,17.775128785586404,18.68073780943658,200.921875,83.39226138379638,48.988096772967396,14.0,18.0,39.0,1239.0,4539.0,79.6922077922078,5176.0,5376.0,336.0,1712.0,558.0,56.89344659082796,30.143170477887676,2.447071129170543,1.5810553773666758,1.0
128.0,149.0,8.590277777777777,5.097222222222222,346.0,11.349155209813961,11.816052888782677,10.800000000000002,24.89302292317038,27.305647783975243,18.878111205526864,19.850993765956527,198.81423611111114,93.79973581543878,58.91430645563601,24.0,48.0,48.0,1221.0,3995.0,90.07896825396826,5043.0,5177.0,361.0,1939.0,602.0,59.942643676537486,29.72680115939128,2.4674518918153163,1.8032195487963314,1.0
130.0,149.0,7.777777777777779,5.916666666666667,320.0,12.669035095596021,13.115871882080672,12.366666666666669,27.41220651162346,28.63813068861387,19.896449129146045,20.874771305164103,224.921875,93.61655606294198,55.282087143093676,18.0,22.0,44.0,2048.0,10034.0,90.94664502164503,8636.0,9090.0,380.0,3050.0,738.0,63.86643022563643,33.96012160259794,2.359801930005398,1.3131823119686152,1.0
100.0,121.0,6.3888888888888875,3.8055555555555554,268.0,8.558550648063802,9.013377407318897,8.166666666666668,19.26206058627047,20.82500941511358,14.377494250096264,15.363983502986201,158.453125,72.74625395565603,45.91702896110195,18.0,26.0,38.0,559.0,1580.0,59.44285714285714,2353.0,2454.0,167.0,972.0,330.0,45.94811348050861,22.913483784494627,2.520633332797319,1.7451640200896443,1.0
132.0,151.0,7.868055555555555,5.861111111111111,338.0,12.60008541037472,13.037941272008482,12.233333333333336,27.223850883725177,28.839529923413853,19.977329358185806,20.958571128536587,218.140625,95.80871595777369,57.80220757927523,24.0,36.0,46.0,2001.0,9545.0,91.70357836607837,8444.0,8894.0,396.0,2952.0,738.0,64.08958082788345,33.98757743062347,2.3452863449792627,1.3446313504844953,1.0
112.0,134.0,7.138888888888888,4.583333333333334,292.0,10.07538740046941,10.527198506782844,9.700000000000001,22.302468792043925,23.78376796279427,16.458374479136026,17.459713870177154,185.84375,81.09150059083208,49.93017438034093,16.0,24.0,41.0,819.0,2373.0,75.07857142857142,3431.0,3576.0,271.0,1380.0,461.0,52.68737650894623,27.095679214850012,2.4681027597217176,1.8272818381590226,1.0
174.0,229.0,12.888888888888888,6.013888888888888,538.0,13.37391699673154,13.999013791786444,12.414285714285716,30.115177129352546,34.203247569163715,23.17003422613384,24.958710316099072,274.0076574074074,128.56152916795693,86.63882395672283,42.0,80.0,75.0,1810.0,6026.0,129.2163780663781,7511.0,7733.0,533.0,3449.0,929.0,75.39080023090474,36.51173680267967,2.730865959947854,1.8024590139678052,1.0
206.0,264.0,16.3125,7.097222222222221,640.0,15.941083909793292,16.588482377605878,14.63333333333334,35.40793270727897,41.07827163300465,27.93721102396933,29.73911454097698,306.3177685185186,153.29103412768868,103.8946567720597,54.0,112.0,89.0,3336.0,14077.0,163.509768009768,13715.0,13995.0,809.0,5611.0,1337.0,89.93071074753628,42.8095618042431,2.731288170072029,1.6695376874222307,1.0
190.0,246.0,12.5,6.298611111111111,580.0,14.393466721857449,15.255950976003218,13.4452380952381,33.067631428816775,37.24078530120173,25.257428443221936,27.39750345027968,292.62694444444446,140.24963777299746,94.17038720163688,46.0,88.0,81.0,2209.0,7822.0,142.099025974026,9440.0,10024.0,612.0,4273.0,1100.0,81.73997956246657,38.89986364144026,2.7398479656013337,1.5649137887167905,1.0
204.0,260.0,13.86111111111111,6.881944444444445,616.0,15.749308769514018,16.62581430231355,14.678571428571432,35.83666909191687,40.51014693234007,27.597528386263935,29.71607019389117,307.37694444444446,150.77210351604464,100.82066874150975,50.0,96.0,86.0,2941.0,11429.0,159.5480130980131,12439.0,13067.0,769.0,5320.0,1310.0,88.7819947294714,42.15177087238428,2.7404679859799317,1.5306105220744795,1.0
174.0,229.0,12.888888888888888,6.013888888888888,538.0,13.373916996731538,13.999013791786444,12.414285714285718,30.115177129352542,34.203247569163715,23.170034226133836,24.958710316099065,274.0076574074074,128.56152916795696,86.63882395672286,42.0,80.0,75.0,1810.0,6026.0,129.21637806637807,7511.0,7733.0,533.0,3449.0,929.0,75.39080023090479,36.51173680267967,2.730865959947856,1.8024590139678047,1.0
198.0,260.0,13.451388888888888,6.472222222222222,618.0,14.765475189785596,15.618185854177952,13.714285714285719,33.85737474742756,38.50114827228357,26.047990173736736,28.25028661617866,305.0030277777778,146.54431627386896,99.36172491472776,50.0,98.0,86.0,2351.0,8275.0,150.6525974025974,9992.0,10551.0,666.0,4537.0,1169.0,84.51072898077322,40.2032687253858,2.762829213246186,1.6093440696774999,1.0
180.0,225.0,12.84722222222222,6.861111111111111,514.0,15.040583663398206,15.682792325900841,14.209523809523818,33.40171589591541,36.83722216537927,25.19339435625827,26.89806768997501,288.02111574074075,131.8623718877402,85.3272163424065,36.0,64.0,72.0,2711.0,11245.0,140.2554098679099,11242.0,11570.0,642.0,4658.0,1124.0,81.46854611306071,39.844016012996185,2.6635939839959284,1.5950220408447906,1.0
158.0,201.0,10.986111111111109,5.666666666666667,462.0,12.629900060875245,13.27454403543698,11.87619047619048,28.53569049213097,31.68252162700002,21.588910765104234,23.2531439843011,249.25549074074075,115.972172166214,76.25614853054103,34.0,60.0,65.0,1561.0,5220.0,113.50645743145742,6547.0,6815.0,439.0,3003.0,809.0,69.84723083586056,33.83500429521917,2.661318249700065,1.703512338534623,1.0
164.0,215.0,11.777777777777775,5.472222222222222,510.0,12.415191890615725,13.05752014905154,11.495238095238099,28.16584201651521,32.15164314576255,21.81743022057939,23.510615815812237,252.1836574074074,121.41492171927496,82.13762794880076,40.0,80.0,71.0,1489.0,4743.0,116.4615800865801,6230.0,6469.0,450.0,2928.0,810.0,70.58340616633284,33.54149480057912,2.717775268706093,1.7879223798073243,1.0
126.0,150.0,6.138888888888888,4.944444444444444,322.0,11.203509938206668,11.893983498854867,10.933333333333335,25.449193367154667,26.598091242993704,18.44179545225307,19.767193942584043,212.3125,90.7433986737869,55.103941558220356,18.0,22.0,45.0,1082.0,3453.0,85.69126984126984,4728.0,5148.0,314.0,1973.0,586.0,58.74903198806654,30.59520722043407,2.4665183235657113,1.5375649306886061,1.0
182.0,234.0,13.388888888888888,6.3888888888888875,554.0,14.309038740733078,14.951947340051454,13.2952380952381,31.991459214526195,36.34758513646112,24.75524714506676,26.47402271666829,279.5586574074074,134.61672905511747,90.0239774661734,44.0,86.0,77.0,2357.0,9053.0,137.88596403596404,9780.0,10069.0,606.0,4178.0,1058.0,79.9143391937742,38.329109351067416,2.7131304826968927,1.673963347653782,1.0
168.0,221.0,12.027777777777777,5.819444444444443,518.0,12.96323339420858,13.590765501322583,12.080952380952384,29.2491517255681,33.048547030784455,22.393977759726,24.14221373517134,267.2420324074074,123.98503794541548,83.22461039434974,40.0,76.0,72.0,1670.0,5555.0,122.1433621933622,6968.0,7214.0,486.0,3180.0,868.0,72.88684851176097,35.275293180256256,2.7238923532875683,1.7687957566101882,1.0
160.0,206.0,11.076388888888886,5.631944444444445,480.0,12.581188225148363,13.21984913556639,11.792857142857146,28.432678232815324,31.817860534240932,21.624585471509956,23.30267280715781,252.43257407407407,117.79958481119888,78.18235821320961,36.0,68.0,67.0,1553.0,5185.0,114.13979076479076,6514.0,6781.0,440.0,3006.0,810.0,70.10231816931814,33.88630802305956,2.678182185779836,1.711556084534079,1.0
186.0,235.0,13.1875,7.173611111111112,540.0,15.535695247045537,16.152661290719838,14.692857142857145,34.34391351399043,37.88512286849914,25.81769733577252,27.59243667007628,301.43720370370374,136.41491757866933,88.64519895312377,40.0,70.0,75.0,2809.0,11122.0,149.03081640581638,11590.0,11867.0,714.0,4868.0,1194.0,84.01453382805319,41.40533444590393,2.6884509027939476,1.6799845278096612,1.0
108.0,126.0,5.916666666666666,4.750000000000001,268.0,10.275188245478667,10.721444691080753,10.066666666666668,22.586589313612482,23.442188697915302,16.251525423472135,17.204257623121507,189.546875,77.58632160235322,45.98152406334792,14.0,16.0,37.0,890.0,2846.0,72.54365079365078,3733.0,3889.0,235.0,1467.0,451.0,52.24058905099662,27.486248777190617,2.438866000022243,1.6914693657793096,1.0
190.0,246.0,12.499999999999998,6.298611111111112,580.0,14.393466721857449,15.25595097600322,13.445238095238098,33.067631428816775,37.24078530120173,25.257428443221933,27.39750345027967,292.62694444444446,140.2496377729975,94.17038720163687,46.0,88.0,81.0,2209.0,7822.0,142.09902597402598,9440.0,10024.0,612.0,4273.0,1100.0,81.73997956246656,38.899863641440255,2.7398479656013333,1.5649137887167905,1.0
160.0,190.0,9.201388888888888,6.555555555555556,420.0,14.476000860295429,15.149912444873321,14.004761904761908,32.04634889510924,34.04953860547554,23.567983635443728,24.99303635797381,263.92925,116.01222590412283,71.225385867112,28.0,40.0,58.0,2866.0,14568.0,115.80890718758366,12300.0,13170.0,526.0,4227.0,1000.0,75.505187592341,39.04306349559682,2.538730620913006,1.2151904388029535,1.0
132.0,159.0,7.0,5.166666666666666,342.0,11.631030293135236,12.316052888782677,11.300000000000002,26.355626976712568,27.71155032905364,19.177411804141034,20.55810054714308,222.46875,95.17985515726586,58.28865985271317,18.0,24.0,48.0,1197.0,3825.0,91.0813492063492,5207.0,5645.0,359.0,1920.0,623.0,62.63376958614133,31.67085639008875,2.488455861369548,1.5704050078587042,1.0
82.0,91.0,5.194444444444445,3.8611111111111107,198.0,8.25402019542349,8.485957054463528,8.033333333333335,17.57041798447505,18.474366886035767,12.906261546320335,13.377230965538521,138.140625,59.210596084391284,34.61646588135617,12.0,16.0,27.0,579.0,1919.0,49.43690476190476,2405.0,2493.0,165.0,734.0,277.0,41.238791567652285,21.801796396733877,2.268191782308741,1.6759822840751575,1.0
122.0,153.0,6.340277777777778,4.499999999999999,336.0,10.136995565044467,10.793870218026935,9.804761904761907,23.31771943778262,24.73893552201789,16.94480289076257,18.40623895087434,204.569875,88.37916267353602,55.860327685120254,22.0,30.0,47.0,766.0,2100.0,78.64642857142857,3321.0,3573.0,241.0,1426.0,463.0,54.78728065457541,27.577592685949867,2.6284017608563985,1.7164906488457157,1.0
86.0,96.0,5.444444444444445,4.138888888888889,206.0,8.770856947829097,8.999778153927474,8.566666666666666,18.610826190248503,19.43312543371645,13.572928212987003,14.058747770356378,149.53125,61.898988470074976,35.801184175848974,10.0,14.0,28.0,614.0,1843.0,55.25833333333333,2494.0,2519.0,218.0,884.0,330.0,43.44752224029743,23.15880386179457,2.337747359830899,1.9092831638919918,1.0
60.0,62.0,4.722222222222222,3.333333333333333,136.0,6.787693700234704,6.788854381999832,6.6000000000000005,13.651234396021962,14.391883981397134,10.118274536094026,10.169454488831411,102.75,43.37417742016224,24.257980408983922,8.0,12.0,18.0,388.0,1326.0,34.59722222222222,1510.0,1460.0,94.0,487.0,176.0,32.35978723085015,17.273290457758044,2.1592582824229667,1.8723166918878427,1.0
128.0,149.0,8.590277777777779,5.097222222222222,346.0,11.349155209813961,11.816052888782677,10.800000000000002,24.893022923170385,27.305647783975243,18.87811120552686,19.85099376595653,198.81423611111114,93.79973581543875,58.914306455635995,24.0,48.0,48.0,1207.0,3894.0,90.42896825396825,4989.0,5125.0,359.0,1918.0,602.0,59.9422554183084,29.897339690195285,2.4760294235789995,1.8262234397839716,1.0
180.0,237.0,13.749999999999998,6.208333333333333,558.0,13.784600599254498,14.407262082250307,12.74761904761905,30.981202533136983,35.35794810754297,23.946090692541684,25.775206897026795,280.7732824074074,133.1380203904984,90.05303751909594,44.0,84.0,78.0,1982.0,6721.0,135.88466810966813,8188.0,8392.0,574.0,3768.0,992.0,77.89425176543416,37.37942520923579,2.7335428019019883,1.8119876877336873,1.0
92.0,111.0,6.756944444444445,4.125,248.0,8.608226125916318,8.80277355168092,8.257142857142858,18.33169963302943,19.74023522890088,13.578369571312008,14.233743879244185,155.59699999999998,66.97048018951939,41.46640716342456,18.0,26.0,34.0,537.0,1424.0,59.18809523809524,2152.0,2142.0,200.0,810.0,310.0,44.15576214602063,22.270985144825012,2.5077752011334713,2.2076457940799292,1.0
124.0,147.0,5.527777777777778,5.027777777777778,310.0,11.309663088089316,11.99955630785495,11.133333333333336,25.62357616914369,26.40214925229514,18.332405652511895,19.63221416647417,216.9375,88.85529983692912,52.87444629034006,14.0,16.0,43.0,1104.0,3595.0,84.82698412698412,4847.0,5306.0,339.0,1899.0,587.0,58.53548160831885,31.078556039134504,2.458121819602217,1.502427983843641,1.0
