M1,M2,mM1,mM2,F,R,SCI,H,GA,AG,ABC,ABS,AZI,SO,SO_red,Alb,Sigma,redM1,W,WW,HR,Schultz,Gutman,Mostar,Sz,PI,EE,Energy,SpecRad,Balaban_J,logS
36.0,34.0,4.611111111111111,2.5833333333333335,78.0,4.7700556100296625,4.524563864689584,4.566666666666666,8.654655746264211,9.390681974697983,6.582740630161286,6.301694406736943,62.75,26.308310197031485,14.307135789365265,6.0,10.0,10.0,158.0,453.0,19.67857142857143,542.0,461.0,42.0,158.0,72.0,21.516267721024597,11.342563639235419,1.9696155060244156,2.7731888559274704,-2.58
114.0,133.0,6.777777777777777,4.916666666666666,288.0,10.66903509559602,11.11587188208067,10.366666666666667,23.412206511623467,24.63813068861387,17.068022004399857,18.04634418041792,192.921875,82.30284756395719,49.62523289360131,18.0,22.0,40.0,1138.0,4359.0,74.83312798312798,4780.0,4995.0,254.0,1698.0,503.0,54.83694754621042,28.89856350602188,2.435503616690683,1.5018095906735547,-3.88
64.0,68.0,5.944444444444445,3.1666666666666665,160.0,6.575387400469409,6.577708763999664,6.2,13.302468792043925,14.783767962794268,10.337054135576382,10.439414041051155,93.5,47.150375093877805,28.71697094474451,16.0,24.0,22.0,335.0,970.0,36.523809523809526,1276.0,1204.0,104.0,448.0,176.0,32.7866369473934,16.13395403711914,2.241967428217225,2.2135130685307582,-3.38
108.0,132.0,6.8888888888888875,4.4444444444444455,284.0,9.630228955335799,10.065583470936375,9.299999999999999,21.399456532728276,22.66910687003518,15.601437783688418,16.66475048867993,185.859375,77.97395319507258,48.10831996521425,14.0,20.0,40.0,680.0,1810.0,71.4654761904762,2846.0,2960.0,212.0,1218.0,409.0,50.42875377395832,25.92660460460168,2.5057489423296597,1.9214163453074635,-4.114
74.0,85.0,4.694444444444445,3.4722222222222223,182.0,7.308861750289881,7.524342018617059,7.133333333333334,15.667405725159401,16.359705793276675,11.342218069686181,11.87516080285475,130.15625,53.26462156388562,31.380397903856387,10.0,12.0,25.0,362.0,971.0,43.055952380952384,1474.0,1486.0,120.0,626.0,226.0,36.619993003718136,19.54455967056319,2.377814576288058,1.9108583367293694,-3.224
2.0,1.0,2.0,1.0,2.0,1.0,0.7071067811865475,1.0,1.0,1.0,0.0,0.0,0.0,1.4142135623730951,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,3.0861612696304874,2.0,1.0,1.0,0.29
36.0,38.0,3.2222222222222223,1.8333333333333333,88.0,3.787693700234704,3.7888543819998315,3.5999999999999996,7.6512343960219615,8.391883981397134,5.875633848974738,5.926813801712124,54.75,26.40361467168509,15.772699034745349,8.0,12.0,12.0,61.0,110.0,16.083333333333332,232.0,218.0,16.0,108.0,50.0,18.68272477800247,9.431147620289327,2.175327747161074,2.2306376583301173,0.38
24.0,24.0,1.5,1.5,48.0,3.0,3.0,3.0,6.0,6.0,4.242640687119286,4.242640687119286,48.0,16.970562748477143,8.485281374238571,0.0,0.0,6.0,27.0,42.0,10.0,108.0,108.0,0.0,54.0,24.0,13.696713921428238,8.0,2.0,2.0,-2.06
82.0,89.0,9.395833333333334,4.680555555555555,216.0,8.897194570502736,8.614933046388067,8.366666666666667,17.014522255072233,19.119304098136,13.134129854139525,13.088071188237794,131.27662037037038,60.744642827772225,37.272677434489474,20.0,38.0,29.0,794.0,2792.0,56.2008658008658,2834.0,2510.0,222.0,794.0,306.0,43.157848910355,21.9721251613838,2.2837808115163734,4.266094840168436,-2.518
40.0,43.0,3.4722222222222223,2.1111111111111107,96.0,4.304530452640311,4.302675481463779,4.133333333333333,8.691642601795419,9.350642529077819,6.542300515641405,6.60833060652998,66.140625,29.09200705736879,16.95741732923815,6.0,10.0,13.0,88.0,176.0,19.15,335.0,315.0,35.0,142.0,66.0,20.971923394025087,11.18995723015805,2.1939932777126576,2.2283621149350434,-0.92
16.0,14.0,3.361111111111111,1.3333333333333333,38.0,2.2700556100296625,2.0245638646895836,2.0666666666666664,3.654655746264212,4.390681974697982,3.047206724228547,2.766160500804204,22.75,12.166174573300538,7.23606797749979,6.0,10.0,5.0,18.0,28.0,6.666666666666666,52.0,36.0,10.0,18.0,12.0,10.118119614388574,5.226251859505507,1.8477590650225741,2.5395388613593903,-1.6
32.0,32.0,4.361111111111111,2.5,70.0,4.346065214951231,4.073691594068751,4.199999999999999,7.767814816086004,8.243842693818436,5.6568542494923815,5.470054377666424,64.0,23.181712008383716,12.53663105724556,6.0,6.0,9.0,104.0,242.0,17.3,344.0,280.0,40.0,104.0,56.0,19.256112182379937,10.565186913861831,2.0420789618979085,3.0922461946023914,-2.46
56.0,58.0,6.3125,3.625,140.0,6.681980515339465,6.4040092744604245,6.4,12.45685424949238,13.613961030678926,9.35130677802301,9.198777906712827,98.37037037037037,41.21828017159291,23.972114354743713,12.0,24.0,18.0,356.0,1082.0,34.67222222222222,1242.0,1073.0,114.0,356.0,156.0,31.10100451694089,16.226752944910995,2.2434985303012405,3.70938984005072,-4.23
148.0,187.0,9.354166666666664,5.118055555555555,440.0,11.694942764103981,12.356286102903674,11.007142857142862,26.576909510420098,29.652797024779836,20.24347189525409,21.770778483498493,228.4523240740741,109.04494800378404,71.91065747316784,34.0,66.0,61.0,1336.0,4582.0,99.79336219336219,5680.0,5995.0,354.0,2585.0,698.0,65.063453999154,31.43376083545741,2.6459065430410256,1.6000045981820377,-5.284
76.0,88.0,5.305555555555555,3.3333333333333335,194.0,7.181540550352057,7.4080264443913375,6.900000000000001,15.476851594032945,16.587825972095704,11.520557554648656,12.046817226537913,124.296875,55.16177119363169,33.5585434887297,12.0,18.0,27.0,354.0,933.0,43.60595238095238,1444.0,1464.0,128.0,610.0,228.0,36.83329322792012,18.98781507519554,2.3811683937782573,1.9499860940878602,-6.14
104.0,118.0,8.027777777777777,4.666666666666666,266.0,9.969234250586762,10.196880826391173,9.500000000000004,21.128085990054906,22.979709953492833,15.9819778412503,16.55941746587694,163.046875,75.9085316158244,46.50281539872883,20.0,30.0,37.0,1020.0,3812.0,68.40533910533911,4146.0,4202.0,274.0,1414.0,450.0,50.93672774719961,25.78024731953369,2.355640970880742,1.767440277745785,-6.02
86.0,98.0,6.416666666666666,3.7222222222222223,222.0,8.0585506480638,8.288632535927308,7.666666666666668,17.26206058627047,18.825009415113584,13.084601031282812,13.621600541389574,132.28125,62.84675901904435,38.84596114923646,18.0,26.0,31.0,536.0,1649.0,51.32579365079365,2178.0,2202.0,162.0,864.0,294.0,41.59523582390235,20.912064715534854,2.3458952270442577,1.8366108344317316,-4.46
124.0,133.0,10.666666666666666,6.583333333333333,296.0,13.413591357920936,13.408026444391338,12.9,27.07492780538626,29.051927587233457,20.33400832811076,20.53209860077648,206.421875,90.10444829685252,52.28646555008753,18.0,30.0,40.0,2674.0,14415.0,94.83032106352539,10304.0,9890.0,480.0,3020.0,750.0,65.15768192763383,34.33922315787578,2.351337132388378,2.2452259075519123,-6.6370000000000005
146.0,185.0,9.263888888888888,5.277777777777777,422.0,11.808532855829327,12.458047454509254,11.209523809523812,26.80363968456209,29.373120550241516,20.036797832288546,21.62015082244565,235.72424074074075,106.81918972113104,69.42772140579486,30.0,52.0,59.0,1305.0,4338.0,100.33661616161616,5540.0,5839.0,358.0,2544.0,698.0,64.8361728570305,32.0262645603302,2.6388775550750796,1.6398234764341506,-3.24
42.0,45.0,4.083333333333334,2.0,108.0,4.1815405503520555,4.183281572999747,3.9,8.476851594032942,9.587825972095702,6.692130429902464,6.768900359008543,58.125,31.12014063328907,19.41640786499874,12.0,18.0,15.0,84.0,159.0,19.5,315.0,291.0,27.0,144.0,66.0,21.17608116869581,10.128990204491958,2.23606797749979,2.3408516164378748,-3.4
120.0,129.0,9.444444444444443,6.916666666666666,272.0,13.7019072626078,13.668299791770675,13.433333333333334,27.536852479186088,28.513204324956774,19.896449129146042,20.137605800672766,224.921875,86.03007955923535,47.47118384458034,10.0,14.0,36.0,2724.0,15012.0,93.82896043584898,10508.0,10098.0,476.0,3070.0,750.0,64.75163175481083,35.15066211441386,2.351311621670833,2.210204738064694,-5.115
58.0,56.0,5.5,4.25,114.0,7.914213562373096,7.654700538379252,7.833333333333333,14.885618083164125,15.121320343559642,10.606601717798217,10.347088693804373,120.0,41.24168857670006,20.384776310850242,2.0,2.0,14.0,680.0,3060.0,38.0916638916639,2480.0,2255.0,112.0,680.0,210.0,34.99075444862952,19.675902894918845,1.965946199367804,2.828262412638549,-6.35
82.0,97.0,6.166666666666666,3.555555555555556,214.0,7.609060905280623,7.830095834319148,7.2666666666666675,16.38328520359084,17.701285058155637,12.25617390653662,12.837723831096946,134.453125,59.59822767711065,36.74326178322249,12.0,20.0,30.0,394.0,981.0,49.142857142857146,1588.0,1589.0,160.0,664.0,260.0,39.34749038676826,19.892691717463663,2.4309078368330654,2.124689383373654,-7.39
56.0,65.0,5.895833333333334,2.333333333333333,166.0,4.942394238613955,4.939210519018203,4.4714285714285715,10.096746437027974,12.067310461940076,8.300962123834053,8.459208868465577,74.51374074074073,42.155249333596416,28.155374460927135,18.0,36.0,23.0,138.0,274.0,27.566666666666663,507.0,457.0,55.0,226.0,104.0,26.426480240050875,12.358313537003692,2.4038421575175004,2.6744514425227983,-1.742
12.0,9.0,3.111111111111111,1.0,30.0,1.7320508075688776,1.5,1.5,2.598076211353316,3.4641016151377553,2.449489742783178,2.121320343559643,10.125,9.486832980505138,6.0,6.0,12.0,4.0,9.0,12.0,4.5,24.0,15.0,6.0,9.0,6.0,7.829154880351855,3.4641016151377544,1.7320508075688772,2.3237900077244498,-2.09
56.0,63.0,5.444444444444445,2.75,144.0,5.62589765768623,5.619172062391505,5.3,11.423693409364299,12.660043605836323,8.801520229643643,8.94843054957198,87.671875,41.07341662719792,25.20005801635744,10.0,18.0,20.0,188.0,416.0,30.43333333333333,700.0,642.0,76.0,278.0,126.0,28.258134977262124,14.387457683962813,2.322595905476081,2.540874859306281,-3.1
22.0,21.0,4.222222222222222,1.4444444444444442,58.0,2.6427344100918364,2.408248290463863,2.333333333333333,4.464101615137754,5.618802153517007,3.932652990377571,3.644923705673916,24.890625,16.891751327792804,10.82842712474619,8.0,16.0,8.0,29.0,47.0,9.333333333333332,86.0,61.0,16.0,29.0,20.0,12.61055265179775,6.0,2.0,2.9934972434784735,-0.12
58.0,56.0,5.5,4.25,114.0,7.914213562373096,7.654700538379252,7.833333333333333,14.885618083164125,15.121320343559642,10.606601717798217,10.347088693804373,120.0,41.24168857670006,20.384776310850242,2.0,2.0,14.0,680.0,3060.0,38.0916638916639,2480.0,2255.0,112.0,680.0,210.0,34.99075444862952,19.675902894918845,1.965946199367804,2.828262412638549,-8.4
64.0,76.0,4.486111111111111,2.166666666666667,198.0,5.019385277895634,5.24702561236447,4.619047619047619,11.120571279165585,13.044245110520444,8.9004276852136,9.398337487019933,84.9351111111111,48.12581749727166,32.55522499588328,20.0,46.0,27.0,128.0,238.0,29.083333333333332,524.0,530.0,48.0,284.0,114.0,28.18516262596944,13.11478774925953,2.497212040956833,2.2239918531978673,-1.74
74.0,91.0,3.305555555555556,2.777777777777778,192.0,6.360173345306137,6.816274734855201,6.233333333333333,14.744800786464067,15.278424895337197,10.55423105945987,11.449100245092541,128.9375,53.07985656041421,32.38697061347588,8.0,10.0,27.0,213.0,461.0,37.4,947.0,1046.0,77.0,371.0,161.0,33.985097887712946,17.140162980312326,2.5074041569748204,1.8253619199732682,-2.07
32.0,30.0,4.361111111111111,2.3333333333333335,70.0,4.2700556100296625,4.024563864689584,4.066666666666666,7.654655746264211,8.390681974697982,5.875633848974738,5.594587625550395,54.75,23.479883072285293,12.89292222699217,6.0,10.0,9.0,114.0,297.0,16.835714285714285,384.0,320.0,34.0,114.0,56.0,19.236682418687728,10.251661790966027,1.9615705608064613,2.746690906857495,-2.05
44.0,43.0,5.111111111111111,3.1666666666666665,94.0,5.8080604124904465,5.549127729379168,5.633333333333334,10.711235281175108,11.31726233425821,7.8875643927932035,7.653641345168053,83.375,31.816078914573076,16.95741732923815,6.0,8.0,12.0,270.0,889.0,25.88095238095238,948.0,827.0,64.0,270.0,110.0,26.085042396538988,14.472846220356145,2.013481351239717,2.901852426069751,-3.38
36.0,38.0,3.2222222222222223,1.8333333333333333,88.0,3.787693700234704,3.7888543819998315,3.6,7.6512343960219615,8.391883981397134,5.875633848974738,5.926813801712124,54.75,26.403614671685094,15.77269903474535,8.0,12.0,12.0,62.0,115.0,16.03333333333333,236.0,222.0,12.0,110.0,50.0,18.68250312825291,9.92477721636806,2.170086486626033,2.1923771580194713,-1.97
104.0,127.0,6.6388888888888875,4.111111111111112,276.0,9.092224152875016,9.54101960624679,8.733333333333333,20.342876997817385,21.742526510474953,15.003720802243048,16.019910331435366,173.234375,75.29461160227719,46.87225198771445,14.0,22.0,39.0,643.0,1853.0,64.4531746031746,2717.0,2854.0,207.0,1024.0,370.0,48.25090594986848,24.61368528457836,2.527110341630263,1.7614797943596747,-2.676
112.0,129.0,11.340277777777777,5.222222222222221,310.0,10.628446183176258,10.598828823207418,9.885714285714286,21.618238399592297,24.624209825116445,16.913960904630937,17.29634840803903,171.38823611111115,82.99392881039881,52.99252188893987,26.0,52.0,43.0,1082.0,3356.0,82.43809523809524,4009.0,3673.0,349.0,1454.0,500.0,54.67530916066963,26.63805746587206,2.479060927454202,3.1477809454862653,-5.68
6.0,4.0,2.25,1.0,10.0,1.414213562373095,1.1547005383792517,1.3333333333333333,1.885618083164127,2.1213203435596424,1.4142135623730951,1.1547005383792517,16.0,4.47213595499958,2.0,2.0,2.0,1.0,4.0,5.0,2.5,10.0,6.0,2.0,4.0,2.0,5.356367113217143,2.8284271247461907,1.4142135623730954,1.6329931618554523,1.1
70.0,85.0,4.895833333333334,2.833333333333333,196.0,6.149501019800504,6.361279908946013,5.838095238095239,13.382364520192104,14.688630805499718,10.104445222197914,10.664329035397706,109.773,51.33859136659883,32.72257046838318,16.0,26.0,27.0,215.0,465.0,36.63333333333334,873.0,877.0,87.0,352.0,157.0,32.6151707072412,16.073192420563785,2.4907019444775824,2.1557508957355647,-2.349
76.0,82.0,6.694444444444445,4.027777777777778,184.0,8.1302289553358,8.116093728153196,7.800000000000001,16.39945653272828,17.66910687003518,12.308544564874966,12.472877784300117,125.515625,55.346536197103084,32.5519707791102,14.0,20.0,25.0,600.0,2054.0,47.9301948051948,2313.0,2215.0,169.0,726.0,266.0,39.64459789553534,20.571679498068256,2.2294101701727786,2.200688190459913,-1.83
136.0,159.0,9.090277777777777,5.6388888888888875,362.0,12.375047228991527,12.833415863945596,11.838095238095242,26.935113613934142,29.23227627121733,20.240897174965596,21.238722852558716,217.29499074074076,99.28393078477022,61.60026746702947,26.0,44.0,50.0,1945.0,8859.0,91.64252414252415,8126.0,8463.0,412.0,2541.0,713.0,66.24730911477421,32.532650551216044,2.61120214284376,1.3960915675548844,-5.24
62.0,66.0,5.333333333333334,3.2777777777777777,148.0,6.698377302757663,6.697102672463695,6.433333333333334,13.5172597998064,14.546584519776387,10.187224221315322,10.27884428857259,101.515625,45.12224151795753,26.257980408983926,10.0,16.0,20.0,325.0,907.0,36.80714285714285,1250.0,1194.0,98.0,485.0,174.0,32.563495561111,16.7469504740985,2.1979211857260634,2.2580858305263374,-2.218
172.0,272.0,12.625,3.875,652.0,9.5,10.31631061430533,8.300000000000002,23.600000000000005,29.0,18.965518945154386,21.419515683879936,293.9259259259259,128.67322700030525,95.39696961967,36.0,108.0,90.0,680.0,1496.0,96.61666666666667,2872.0,2966.0,280.0,1392.0,544.0,65.2043767297468,27.06250504908362,3.2031270958043776,2.0778296759230206,-6.8
30.0,28.0,3.75,2.5,58.0,4.414213562373095,4.1547005383792515,4.333333333333333,7.885618083164127,8.121320343559642,5.6568542494923815,5.397341225498538,64.0,21.442698703476722,10.485281374238571,2.0,2.0,7.0,120.0,330.0,16.460714285714285,408.0,344.0,32.0,120.0,56.0,19.03365733227704,10.627503029350086,1.9021130325903075,2.595082706793886,-5.06
102.0,118.0,7.416666666666666,4.944444444444444,254.0,10.168233757796585,10.36540246423437,9.866666666666669,21.456036067639175,22.595687229595406,15.613368327506883,16.274314465514404,180.3125,73.58222697600252,43.68753369322164,14.0,18.0,35.0,944.0,3184.0,69.68416305916307,3737.0,3663.0,277.0,1167.0,421.0,50.84620504350126,26.570177117308223,2.4811910935001777,1.989366693649453,-4.883
88.0,106.0,7.027777777777777,3.7777777777777777,234.0,8.036581260209188,8.252165224246959,7.633333333333334,17.289718813148735,18.814744144215574,12.991790258424585,13.62863043565598,144.609375,64.03468416058963,39.92798007771528,12.0,22.0,33.0,478.0,1286.0,53.54047619047619,1909.0,1889.0,173.0,662.0,277.0,41.954562466458206,20.96207731204253,2.500353985013221,2.1111573316878984,-0.364
20.0,19.0,3.611111111111111,1.6666666666666667,46.0,2.808060412490447,2.5491277293791677,2.6333333333333333,4.7112352811751075,5.317262334258209,3.644923705673916,3.4110006580487657,35.375,14.845516166095939,8.47213595499958,6.0,8.0,6.0,31.0,54.0,9.083333333333332,94.0,69.0,16.0,31.0,20.0,12.407305943380177,6.898979485566356,1.9318516525781362,2.7541847860376616,-0.24
46.0,50.0,4.333333333333334,2.2777777777777777,116.0,4.698377302757664,4.697102672463695,4.433333333333334,9.517259799806402,10.546584519776388,7.358797096569131,7.4504171638263985,69.515625,33.80853301897276,20.60112615949154,10.0,16.0,16.0,120.0,262.0,22.599999999999998,452.0,420.0,40.0,192.0,84.0,23.46482436187436,11.936237570137333,2.2360679774997894,2.2599025962240935,-2.49
24.0,22.0,3.861111111111111,1.8333333333333333,54.0,3.270055610029662,3.0245638646895836,3.0666666666666664,5.654655746264212,6.390681974697982,4.461420286601642,4.180374063177299,38.75,17.823028822792917,10.06449510224598,6.0,10.0,7.0,52.0,108.0,11.483333333333333,166.0,130.0,20.0,52.0,30.0,14.67751178696683,7.7274066103125465,1.9318516525781366,2.6782577431647265,-1.14
138.0,177.0,8.243055555555555,4.784722222222221,412.0,10.839100716447417,11.486422776593342,10.273809523809526,24.807871847320015,27.3834353936415,18.61047873339864,20.15931852107354,221.70232407407408,101.35090938548306,66.67458949566806,30.0,58.0,57.0,1034.0,3261.0,89.37344877344877,4444.0,4745.0,290.0,2099.0,594.0,60.300326873558326,29.790641782315202,2.642487194762881,1.6295615031228083,-4.57
112.0,131.0,8.979166666666664,4.833333333333333,304.0,10.3352596543712,10.553242969527222,9.757142857142858,21.897315945887264,24.260798866738366,16.784494918138442,17.419987156520797,172.71737037037036,82.30371518008421,51.834187850882216,26.0,42.0,42.0,993.0,3165.0,77.33452380952382,3942.0,3887.0,344.0,1425.0,494.0,53.69497325350666,26.841240774014402,2.484579278646084,2.1512905582502975,-4.93
76.0,89.0,5.305555555555555,3.361111111111112,194.0,7.198377302757664,7.421847543855284,6.933333333333333,15.517259799806402,16.546584519776385,11.480117440128774,12.02122725016922,127.6875,55.02173645456919,33.3290482208494,10.0,16.0,27.0,352.0,922.0,43.71309523809524,1438.0,1460.0,126.0,608.0,228.0,36.843137576452136,19.345529679135478,2.3905058414786184,1.9589448939755192,-2.878
24.0,22.0,4.3125,1.375,76.0,2.560660171779821,2.3272393461533625,2.1999999999999997,4.285618083164127,5.871320343559642,4.012289773726411,3.717636857841802,23.11111111111111,19.077520809352354,13.16227766016838,12.0,32.0,10.0,28.0,44.0,9.5,82.0,57.0,18.0,28.0,20.0,12.823409519949186,5.818625822352818,2.0743132930519423,3.168489872670569,0.15
36.0,38.0,3.2222222222222223,1.8333333333333333,88.0,3.787693700234704,3.7888543819998315,3.6,7.6512343960219615,8.391883981397134,5.875633848974738,5.926813801712124,54.75,26.403614671685094,15.77269903474535,8.0,12.0,12.0,62.0,115.0,16.03333333333333,236.0,222.0,12.0,110.0,50.0,18.68250312825291,9.92477721636806,2.170086486626033,2.1923771580194713,-0.73
14.0,12.0,2.75,1.5,26.0,2.414213562373095,2.1547005383792515,2.333333333333333,3.885618083164127,4.121320343559642,2.8284271247461903,2.568914100752347,32.0,10.12899020449196,4.82842712474619,2.0,2.0,3.0,20.0,35.0,6.416666666666666,60.0,44.0,8.0,20.0,12.0,9.915316149982342,5.464101615137754,1.7320508075688772,2.19060968716425,0.15
40.0,43.0,3.4722222222222223,2.1111111111111107,96.0,4.304530452640311,4.302675481463779,4.133333333333333,8.691642601795419,9.350642529077819,6.542300515641405,6.60833060652998,66.140625,29.09200705736879,16.95741732923815,6.0,10.0,13.0,88.0,176.0,19.15,335.0,315.0,35.0,142.0,66.0,20.971923394025087,11.18995723015805,2.1939932777126576,2.2283621149350434,-1.92
50.0,57.0,2.2222222222222223,2.2777777777777777,118.0,4.966326495188786,5.1971026724636955,4.933333333333334,10.919183588453086,11.082482904638631,7.737734478532144,8.157523945012947,91.390625,35.635408537452385,20.257980408983922,4.0,4.0,16.0,109.0,215.0,23.9,470.0,505.0,32.0,243.0,96.0,24.775053529229787,13.683238505927559,2.3027756377319952,1.9253677344386608,-5.19
14.0,12.0,2.75,1.5,26.0,2.414213562373095,2.1547005383792515,2.333333333333333,3.885618083164127,4.121320343559642,2.8284271247461903,2.568914100752347,32.0,10.12899020449196,4.82842712474619,2.0,2.0,3.0,20.0,35.0,6.416666666666666,60.0,44.0,8.0,20.0,12.0,9.915316149982342,5.464101615137754,1.7320508075688772,2.19060968716425,-2.18
120.0,152.0,3.8888888888888893,4.222222222222221,312.0,9.932652990377573,10.84369508771057,9.866666666666669,23.838367176906168,24.164965809277255,16.6470418323181,18.385600250846057,219.125,85.41295269863572,51.829669316952604,8.0,8.0,44.0,652.0,1684.0,74.54761904761905,3040.0,3532.0,184.0,1852.0,508.0,53.49655945358934,28.336050386950582,2.5935385504496566,1.5527670579821904,-7.8
22.0,21.0,4.222222222222222,1.4444444444444442,58.0,2.6427344100918364,2.408248290463863,2.333333333333333,4.464101615137754,5.618802153517006,3.932652990377571,3.644923705673916,24.890625,16.891751327792804,10.82842712474619,8.0,16.0,8.0,29.0,47.0,9.333333333333334,86.0,61.0,16.0,29.0,20.0,12.61055265179775,6.0,2.0000000000000004,2.9934972434784735,-2.54
20.0,19.0,3.611111111111111,1.6666666666666667,46.0,2.808060412490447,2.5491277293791677,2.6333333333333333,4.7112352811751075,5.317262334258209,3.644923705673916,3.4110006580487657,35.375,14.845516166095939,8.47213595499958,6.0,8.0,6.0,31.0,54.0,9.083333333333332,94.0,69.0,16.0,31.0,20.0,12.407305943380177,6.898979485566356,1.9318516525781362,2.7541847860376616,-0.28
10.0,8.0,2.5,1.25,18.0,1.914213562373095,1.6547005383792515,1.833333333333333,2.885618083164127,3.121320343559642,2.121320343559643,1.8618073195657994,24.0,7.3005630797457695,3.414213562373095,2.0,2.0,2.0,10.0,15.0,4.333333333333333,28.0,19.0,4.0,10.0,6.0,7.635733837560585,4.47213595499958,1.6180339887498951,1.9747448713915894,0.15
174.0,229.0,12.88888888888889,6.013888888888889,538.0,13.373916996731538,13.999013791786444,12.414285714285718,30.11517712935255,34.203247569163715,23.170034226133836,24.958710316099072,274.0076574074074,128.5615291679569,86.63882395672286,42.0,80.0,75.0,1810.0,6026.0,129.21637806637807,7511.0,7733.0,533.0,3449.0,929.0,75.3908002309048,36.511736802679664,2.7308659599478586,1.8024590139678052,-5.6129999999999995
24.0,22.0,3.861111111111111,1.8333333333333333,54.0,3.270055610029662,3.0245638646895836,3.0666666666666664,5.654655746264211,6.390681974697982,4.461420286601642,4.180374063177299,38.75,17.823028822792917,10.06449510224598,6.0,10.0,7.0,52.0,108.0,11.483333333333333,166.0,130.0,20.0,52.0,30.0,14.677511786966832,7.7274066103125465,1.9318516525781364,2.678257743164726,-0.8
76.0,82.0,7.145833333333333,3.6249999999999996,206.0,7.442001567141137,7.429511974842612,6.966666666666669,15.046590198765633,17.117567050776383,11.790464366778437,11.973463931391322,111.1111111111111,56.59197739077423,35.70110302003958,22.0,42.0,28.0,452.0,1298.0,45.75119047619048,1690.0,1562.0,138.0,631.0,234.0,37.7925799024325,18.4260910392689,2.3286381537327,2.500272175913679,-3.239
28.0,27.0,4.111111111111111,2.166666666666667,62.0,3.808060412490447,3.549127729379167,3.633333333333333,6.7112352811751075,7.317262334258209,5.059137268047012,4.825214220421861,51.375,20.502370415588317,11.30056307974577,6.0,8.0,8.0,76.0,170.0,14.266666666666667,248.0,199.0,28.0,76.0,42.0,16.9667011599727,9.409260218956907,1.9890437907365472,2.862065598305084,-5.16
10.0,8.0,2.5,1.25,18.0,1.914213562373095,1.6547005383792515,1.833333333333333,2.885618083164127,3.121320343559642,2.121320343559643,1.8618073195657994,24.0,7.3005630797457695,3.414213562373095,2.0,2.0,2.0,10.0,15.0,4.333333333333333,28.0,19.0,4.0,10.0,6.0,7.635733837560585,4.47213595499958,1.6180339887498951,1.9747448713915894,-1.68
64.0,71.0,5.944444444444445,3.3055555555555562,160.0,6.647065707741407,6.629914827617142,6.333333333333333,13.439864738501736,14.627865417715865,10.146784106795442,10.325967464371782,104.90625,46.72122008380201,28.079834824110616,12.0,18.0,22.0,308.0,804.0,37.52857142857143,1156.0,1072.0,112.0,422.0,176.0,32.816843849260586,17.011720288174406,2.3110012280003076,2.452404625378639,-2.863
72.0,84.0,5.055555555555555,3.083333333333334,186.0,6.681540550352056,6.9080264443913375,6.4,14.476851594032945,15.587825972095702,10.813450773462108,11.339710445351365,116.296875,52.33334406888549,32.1443299263566,12.0,18.0,26.0,302.0,795.0,38.94047619047619,1228.0,1237.0,98.0,366.0,170.0,34.72254617774662,17.579004263125796,2.393601803073737,1.8834844997784226,-3.22
98.0,121.0,3.416666666666667,3.638888888888889,250.0,8.432652990377571,9.11895021631898,8.366666666666667,19.838367176906168,20.16496580927726,13.939935051131549,15.229003726876332,176.953125,69.85660351253168,41.93017438034094,8.0,8.0,35.0,461.0,1222.0,56.05714285714285,2113.0,2414.0,135.0,948.0,318.0,44.765223108825595,23.679070418694657,2.5286654501974724,1.5602041952568617,-6.68
40.0,44.0,3.4722222222222223,2.1944444444444446,96.0,4.3425352551010965,4.3272393461533625,4.199999999999999,8.748222136706316,9.277222888638047,6.432910715900227,6.5460639825879925,70.765625,28.942921525417994,16.77927174436485,6.0,8.0,13.0,86.0,167.0,19.28333333333333,325.0,303.0,33.0,142.0,66.0,20.982204647916753,11.203557775951705,2.2215832939527687,2.29725588417896,-2.46
78.0,89.0,7.756944444444443,3.680555555555556,218.0,7.414832660707777,7.379223563698315,6.9,15.011100904829993,17.12050610483515,11.719916291766427,12.006083802026426,115.27662037037037,58.01152017767962,37.32402711749647,22.0,40.0,30.0,434.0,1205.0,46.81666666666666,1622.0,1498.0,150.0,599.0,234.0,38.0456943402395,19.09413746461609,2.371268757848956,2.5944732171115064,-6.09
102.0,120.0,8.388888888888888,4.416666666666666,270.0,9.413591357920934,9.632771315782927,8.9,20.074927805386256,22.051927587233457,15.262940516245285,15.910520531694187,160.59375,74.5480991107485,46.629611300595165,18.0,30.0,38.0,789.0,2500.0,66.84126984126983,3140.0,3095.0,238.0,1265.0,406.0,48.90328777797711,24.75292775447239,2.4799730051381528,2.0372013076421456,-5.03
90.0,103.0,6.666666666666666,3.9999999999999996,230.0,8.575387400469408,8.802453635391254,8.200000000000001,18.302468792043925,19.78376796279427,13.751267697949478,14.303117346207431,143.671875,65.53515140472804,40.030679443729255,16.0,24.0,32.0,603.0,1820.0,56.394841269841265,2434.0,2443.0,204.0,939.0,330.0,43.88467519109083,22.540936869489276,2.377662309096341,1.94871061715443,-7.2
