M1,M2,mM1,mM2,F,R,SCI,H,GA,AG,ABC,ABS,AZI,SO,SO_red,Alb,Sigma,redM1,W,WW,HR,Schultz,Gutman,Mostar,Sz,PI,EE,Energy,SpecRad,Balaban_J,logD
152.0,175.0,11.062499999999998,6.2361111111111125,410.0,13.658016960103842,14.115650036008146,12.933333333333339,29.560428648329776,32.66535357725191,22.563475025720653,23.61981057653572,230.79861111111114,111.70901831999706,70.49571448626905,34.0,60.0,57.0,2365.0,10147.0,111.59433066933067,9676.0,9852.0,520.0,3343.0,874.0,71.87144457540546,35.77367555743711,2.469866614988137,1.598597759050442,0.92
170.0,208.0,8.923611111111109,6.375000000000001,458.0,14.465964159163358,15.365975828683451,13.985714285714291,33.01961872096725,35.07921508001387,24.174939515369392,26.041554776269347,279.66775,123.19251908264314,77.03132564855515,28.0,42.0,64.0,2590.0,11904.0,121.97085137085138,11393.0,12486.0,497.0,4463.0,1023.0,77.55817813618552,39.29545467062321,2.5475729823843545,1.196145510892445,1.4
128.0,149.0,5.777777777777777,5.222222222222222,318.0,11.775989583278102,12.471914108927058,11.56666666666667,26.542759757596773,27.484632156933763,19.1203926627382,20.390500900398106,218.15625,91.96379643980032,54.74765038847376,18.0,20.0,44.0,1529.0,6484.0,82.93021423021423,6790.0,7527.0,332.0,2175.0,628.0,62.26954246613984,32.34545423532943,2.4120812388207225,1.2064500372738973,4.11
186.0,224.0,8.53472222222222,6.583333333333335,500.0,15.44422334107469,16.590864325246038,14.933333333333339,35.884413908400056,38.2016397300888,26.36979995956614,28.54843681540895,292.296875,135.1218108472357,85.04266416202626,38.0,52.0,70.0,3104.0,14622.0,133.2941752691753,14206.0,16235.0,718.0,5393.0,1286.0,83.65351758648765,41.9149250775654,2.5359942669354747,1.0506212574622147,2.12
160.0,206.0,11.076388888888888,5.631944444444444,480.0,12.581188225148363,13.21984913556639,11.792857142857148,28.43267823281532,31.817860534240936,21.624585471509956,23.30267280715781,252.43257407407413,117.79958481119887,78.18235821320965,36.0,68.0,67.0,1553.0,5185.0,114.13979076479077,6514.0,6781.0,440.0,3006.0,810.0,70.10231816931812,33.886308023059556,2.6781821857798347,1.711556084534079,2.12
158.0,182.0,9.111111111111109,6.472222222222223,402.0,14.45753013363016,15.155195681926806,13.96666666666667,32.01961135162971,34.07245812902946,23.691202749081015,25.038080915847,252.28125,114.59865569885082,69.92141756635318,30.0,38.0,56.0,2590.0,11237.0,117.21232101232101,11074.0,11814.0,606.0,3914.0,1000.0,75.21211333748865,38.50281428155926,2.39574874215922,1.3519354338744538,2.9
196.0,233.0,8.222222222222221,7.833333333333334,490.0,17.742316078466885,18.893761652782338,17.500000000000004,40.46194334604986,41.56711506157239,28.858127141270327,30.99751458819421,343.71875,140.3271270386105,83.49091217169621,22.0,24.0,68.0,4208.0,20549.0,155.85510878010876,18857.0,21110.0,907.0,6788.0,1561.0,92.19026443222349,49.06885165081744,2.4437519164188646,1.0799091635234643,3.23
152.0,178.0,8.249999999999998,6.388888888888888,382.0,14.114193540729628,14.80223178931873,13.766666666666671,31.315218770939108,32.752791781372956,22.753385824593646,24.1192244294445,259.078125,109.4620255200593,65.58922293245894,20.0,26.0,53.0,2227.0,9023.0,115.30455655455657,9585.0,10293.0,559.0,3276.0,920.0,72.64875063491353,38.180256999212155,2.4453356936744117,1.419487088541294,3.8
106.0,124.0,6.277777777777777,4.333333333333333,272.0,9.631030293135234,10.091308017391087,9.3,21.355626976712568,22.711550329053644,15.763198241767943,16.69439724198681,172.296875,76.79507884641563,46.974951353728414,18.0,24.0,38.0,888.0,3239.0,65.02705627705629,3817.0,4087.0,213.0,1385.0,420.0,50.2652389240045,25.95847248139057,2.3754593081154503,1.4299805001460997,2.1
144.0,169.0,7.749999999999998,5.8611111111111125,366.0,13.09735678832402,13.788410689854784,12.733333333333336,29.274810565165645,30.79403323369226,21.379612376740432,22.730600843440104,239.6875,103.94520600962946,62.99029107559302,22.0,28.0,51.0,2037.0,9081.0,100.84033466533467,8827.0,9545.0,425.0,3091.0,804.0,68.18558432771319,35.448412254337455,2.483514342737236,1.2769246055694017,3.6
124.0,146.0,8.340277777777777,4.874999999999999,338.0,10.865010527859459,11.324734376364136,10.319047619047621,23.90838343979215,26.26195274575565,18.14074627370472,19.13064474688453,190.86161574074072,90.90787477718654,57.506712311860994,26.0,46.0,47.0,1231.0,4584.0,81.36767676767677,5177.0,5425.0,321.0,1613.0,534.0,57.8591046131052,28.949378355903697,2.4389438928629392,1.5576890520197406,2.11
130.0,155.0,8.749999999999998,5.666666666666668,336.0,12.04524385550833,12.47075342716193,11.633333333333335,26.241245059876693,27.832870672613286,19.17741180414103,20.29858752314924,222.46875,93.99513686277305,57.46023272796698,20.0,26.0,47.0,1402.0,4813.0,94.20638528138528,5769.0,5903.0,415.0,2390.0,682.0,62.05679631817729,32.27277399507871,2.4832203941877755,1.7667036363477147,3.4
116.0,138.0,6.868055555555555,4.930555555555555,306.0,10.643795616318005,11.074264958517833,10.319047619047618,23.33139746941408,24.727370544236894,17.046852562101094,18.065721813167567,195.35525,84.10571261400908,51.537277262071484,20.0,30.0,42.0,1140.0,4284.0,73.85259740259741,4832.0,5106.0,308.0,1350.0,490.0,56.68422732563272,28.770618350891844,2.581793485531458,1.490124911027312,1.5
130.0,155.0,6.840277777777777,4.861111111111112,352.0,11.049575153157901,11.72122284500823,10.633333333333336,25.102626266404794,26.96325428037178,18.563115795812713,19.94929689449311,202.140625,94.8146066125882,59.9049069452892,30.0,42.0,49.0,1212.0,4439.0,82.81558441558441,5334.0,5836.0,344.0,2128.0,620.0,59.22750201035259,29.54631940294106,2.5357670381488058,1.3529728817710438,3.96
152.0,176.0,8.25,6.333333333333332,382.0,14.080520035918415,14.774589590390837,13.700000000000005,31.234402359392192,32.83527468601158,22.83426605363341,24.170404382181886,252.296875,109.74209499818434,66.0482134682195,24.0,30.0,53.0,2512.0,11792.0,110.63342352092354,10834.0,11664.0,528.0,4050.0,968.0,72.6453061616403,37.79761115530474,2.4026421856273856,1.2514292810131962,3.04
166.0,188.0,8.638888888888888,7.388888888888891,402.0,16.169836433395453,16.866341299926972,15.86666666666667,35.36837695560775,36.68057414763233,25.593743493158293,26.889441707186897,285.53125,119.30773939937377,69.70506771771187,22.0,26.0,55.0,3659.0,18480.0,128.91217393717392,15701.0,16831.0,741.0,5076.0,1201.0,81.6209578365426,43.2783182064047,2.374981558868305,1.2504459623345527,3.07
176.0,205.0,8.361111111111109,7.166666666666667,440.0,16.13616292858424,17.06344397239067,15.800000000000006,36.28756054406084,37.76305705227095,26.260410159824964,27.975897840334365,296.921875,126.65887668936429,75.82091250296486,26.0,30.0,61.0,3948.0,22939.0,130.50182598619134,17431.0,19217.0,613.0,6756.0,1300.0,83.49936585715652,43.88782660443489,2.411837689124047,1.007239512939186,2.49
98.0,113.0,4.805555555555555,4.222222222222222,240.0,9.326499840494924,9.788632535927308,9.16666666666667,20.663984374917153,21.360907799975827,14.87775197561892,15.742920884949214,170.15625,70.33048878701636,41.33124252347503,12.0,14.0,33.0,774.0,2758.0,60.0929292929293,3353.0,3625.0,191.0,1358.0,400.0,47.46397131407742,25.375181861210454,2.3868491532599023,1.4263029745755342,3.3
158.0,184.0,9.111111111111109,6.527777777777778,402.0,14.491203638441373,15.1828378808547,14.033333333333339,32.100427763176626,33.989975224390825,23.610322520041255,24.986900963109616,259.0625,114.31858622072583,69.4624270305926,26.0,34.0,56.0,3102.0,17059.0,111.24127131038895,13470.0,14605.0,510.0,4159.0,970.0,76.60724257285966,39.29185726449489,2.438778075112784,1.1035438049795943,3.15
146.0,170.0,7.3888888888888875,6.25,362.0,13.724677988261847,14.404726264080503,13.46666666666667,30.465364696292106,31.565913054873242,21.908379672964504,23.266051200943483,253.546875,104.87648350462958,62.22635905309282,20.0,22.0,50.0,2579.0,13783.0,101.56362638479511,11197.0,12136.0,411.0,3994.0,873.0,70.2506146278098,37.15473764733179,2.421187561154108,1.0989654359760308,4.23
172.0,205.0,10.47222222222222,7.472222222222222,438.0,16.028407103102726,16.681677199089574,15.600000000000007,35.20083685410324,36.874112124932594,25.460492605780193,27.01630792942039,301.25,123.8336564116706,74.66029074432441,22.0,28.0,61.0,2957.0,11797.0,141.09879564879566,12475.0,13114.0,795.0,4002.0,1163.0,82.42932788922357,42.91035447569381,2.5063712053214577,1.5583600033399374,0.02
152.0,183.0,9.673611111111109,5.611111111111111,420.0,12.748820676844739,13.435224951174183,12.100000000000003,28.70727046366113,31.48757121099253,21.68551907811775,23.14257006603613,233.97511574074076,111.28997529154944,71.19900161067683,30.0,54.0,59.0,1876.0,7602.0,104.60531135531136,8015.0,8528.0,439.0,2834.0,785.0,69.1708184779159,34.46767641455384,2.5222953121200167,1.3924200144409502,1.42
174.0,201.0,10.111111111111109,7.555555555555555,434.0,16.508040390846983,17.196658980318645,16.066666666666674,36.140835968950086,37.94873377207152,26.398309530267564,27.789738111487114,294.453125,125.4922599806481,74.88978601220471,24.0,32.0,60.0,4522.0,27833.0,131.271910412429,19412.0,20816.0,696.0,6035.0,1268.0,84.36557890109638,44.10226436891353,2.4675834966101164,1.077478402105023,1.63
136.0,164.0,7.249999999999999,5.444444444444444,350.0,12.147867045540842,12.829873988246625,11.833333333333336,27.396035182486024,28.670308876734325,19.844078470807695,21.23961735196093,233.859375,97.86824754294953,59.47337814720596,16.0,22.0,49.0,1507.0,5781.0,93.69159451659452,6535.0,7062.0,361.0,2473.0,693.0,63.664555135249316,33.09300866629103,2.550831922147939,1.3934555233797894,3.55
170.0,197.0,13.124999999999998,6.694444444444445,476.0,14.85821047658592,15.33319401787307,13.90476190476191,32.094705408160685,36.27351772353664,25.03833212343668,26.105082467489975,249.5577222222223,125.81588296291501,80.90083054677524,40.0,82.0,66.0,3221.0,15798.0,128.51938061938063,13148.0,13368.0,636.0,5012.0,1104.0,79.29123396084937,38.90725118259748,2.436535709114701,1.5487058778451182,3.33
148.0,168.0,9.388888888888888,6.833333333333335,364.0,14.562881945713372,15.010299073080589,14.16666666666667,31.237823709634437,32.83407267931243,22.834266053633407,23.838178206020164,252.296875,106.81836339878453,63.16843666046633,22.0,28.0,50.0,2666.0,12027.0,114.86034243534243,11078.0,11478.0,630.0,3633.0,974.0,73.19716048156351,38.869247677401745,2.3546540045174496,1.5377433878620537,2.01
142.0,165.0,9.951388888888888,5.791666666666665,382.0,12.758857377976813,13.219161567364052,12.119047619047624,27.73400063780313,30.457894736454225,21.07856319819209,22.09405164774059,218.23661574074077,104.1096821130291,65.39306182923369,30.0,52.0,53.0,2073.0,9398.0,99.68065545565545,8650.0,9004.0,454.0,2792.0,766.0,67.10506324206501,33.69106554041894,2.4287277334079063,1.458567323812075,0.57
86.0,102.0,6.416666666666666,3.8888888888888893,222.0,8.147065707741406,8.354659699008732,7.833333333333333,17.439864738501736,18.627865417715864,12.85389088798199,13.482563988341505,147.078125,62.27756926990605,37.97932976072229,12.0,18.0,31.0,500.0,1430.0,52.73174603174603,2002.0,1984.0,150.0,870.0,292.0,41.63716048237648,21.4383620113206,2.44475631799542,2.007685728677209,0.9
194.0,227.0,9.972222222222221,8.222222222222223,484.0,18.101688085973592,19.010077227008058,17.733333333333338,40.250573688529634,41.80309649789112,29.007957055531385,30.825858164511047,335.703125,139.43152901513102,83.07012589970363,26.0,30.0,67.0,4558.0,22709.0,160.35809607059608,19708.0,21270.0,936.0,7121.0,1568.0,92.84477697984511,49.12226711054797,2.414781522913917,1.2062018384673512,3.3
76.0,88.0,5.305555555555555,3.3333333333333335,194.0,7.181540550352056,7.4080264443913375,6.9,15.476851594032945,16.5878259720957,11.520557554648656,12.046817226537915,124.296875,55.16177119363169,33.5585434887297,12.0,18.0,27.0,369.0,1018.0,42.95714285714286,1500.0,1507.0,122.0,518.0,210.0,36.92074648631062,19.0784727529002,2.4063485699834746,1.874660505641169,-1.08
142.0,167.0,7.590277777777776,5.5,376.0,12.504151201088897,13.205340467900104,12.085714285714289,28.106885878196582,30.049053137317046,20.79992262182526,22.11964162410928,231.1069861111111,103.20237379267621,63.709492833684365,24.0,42.0,52.0,1830.0,7945.0,96.1464701964702,7941.0,8582.0,393.0,2937.0,757.0,66.12843902400051,33.69747990013039,2.448715226190163,1.266620237492308,2.7
166.0,197.0,12.423611111111109,7.138888888888888,446.0,15.183107641481977,15.607288464716353,14.471428571428579,32.64634889510925,35.54953860547554,24.471607318266415,25.684999691017566,270.8418657407408,121.20051476273164,75.72925767152144,32.0,52.0,62.0,2817.0,11720.0,134.1053085803086,11442.0,11554.0,730.0,4217.0,1102.0,78.90935610539111,39.987250782967735,2.536790523144059,1.7893845882990278,-0.87
178.0,207.0,11.333333333333332,7.388888888888889,458.0,16.295734091081684,16.98551336231848,15.666666666666671,35.79207036497205,38.34061775346865,26.617089129749917,28.059697663706853,285.203125,129.2684576543637,79.34877654796529,32.0,44.0,64.0,3674.0,17701.0,140.72670605538252,15452.0,16195.0,784.0,5857.0,1306.0,84.70448496795078,43.243382914651875,2.443304405892285,1.3668194306201271,1.15
136.0,164.0,4.888888888888889,5.111111111111111,344.0,11.865305980755144,12.788410689854782,11.733333333333336,27.676734353812336,28.329931618554514,19.637229415143803,21.31638728106701,237.5625,97.28680015387049,58.40450463796614,16.0,16.0,48.0,1436.0,5817.0,87.28761238761238,6586.0,7542.0,346.0,2281.0,666.0,62.757715576718994,33.330890173394536,2.4664273914888257,1.1498104422163888,1.2
180.0,216.0,9.062499999999996,7.250000000000002,470.0,16.083248657969115,16.973609915327714,15.700000000000005,36.18344267795171,37.88077137573314,26.13908981626532,28.00446093403128,307.09375,129.88987619379057,79.24490628275193,26.0,38.0,65.0,3602.0,18689.0,133.96322215366334,15837.0,17387.0,679.0,5285.0,1232.0,85.5645737452014,44.42290519780328,2.4745233232985635,1.1084044731370284,3.5
114.0,140.0,5.388888888888888,4.249999999999999,298.0,9.737183443017882,10.42162569778276,9.5,22.53000977870159,23.515608338355076,16.23959487965367,17.594693646287016,195.09375,81.9780478214233,50.4023103353405,14.0,18.0,42.0,740.0,2200.0,70.25238095238096,3291.0,3647.0,217.0,1334.0,433.0,52.119071688274104,26.7665626784566,2.5251235794730804,1.5242366147910102,3.18
198.0,236.0,11.194444444444441,8.194444444444445,508.0,17.961060093480295,18.85113767262537,17.46666666666667,40.0392040310094,42.03907793420984,29.036466626232805,30.982371140051427,337.859375,142.77857167877085,86.89198031483033,30.0,36.0,71.0,5115.0,29879.0,155.94091800012853,22110.0,23851.0,868.0,7411.0,1544.0,93.49480264331402,48.60848147470824,2.4815585061311527,1.0793885562686703,3.31
142.0,168.0,10.47222222222222,5.86111111111111,376.0,12.773764703227073,13.22430117924654,12.133333333333336,27.819728591850318,30.33035248257065,20.98874445095896,22.08170390925735,223.359375,103.58632511082013,64.87444629034007,26.0,40.0,53.0,1936.0,8086.0,102.04065101565102,7968.0,8164.0,438.0,2865.0,766.0,67.11970823503309,33.5228708633902,2.4597017428072614,1.5759509884034897,3.14
150.0,176.0,10.97222222222222,6.416666666666666,392.0,13.79493275328225,14.235043944472178,13.166666666666671,29.835899920987753,32.298174294450185,22.334008328110762,23.459240824057147,240.59375,109.23412856742424,67.75422309809325,28.0,40.0,55.0,2266.0,9377.0,113.8708707958708,9249.0,9391.0,533.0,3720.0,910.0,71.5917216858001,36.436350896804406,2.4861205537487385,1.6767722922781998,2.7
80.0,94.0,3.1944444444444446,3.3055555555555554,196.0,7.432652990377571,7.894205344927391,7.366666666666667,16.83836717690617,17.16496580927726,11.93993505113155,12.779513984093153,142.78125,57.12868145117381,33.44489300610237,8.0,8.0,27.0,361.0,986.0,44.09047619047619,1599.0,1766.0,105.0,606.0,228.0,38.22027446509051,20.560627074946062,2.416680459480367,1.586792041882179,2.9
168.0,195.0,12.062499999999998,7.374999999999999,442.0,15.73700120355313,16.170934433863934,15.066666666666672,33.699322156383154,36.47235064061212,25.21196427571365,26.345877795807137,271.5891203703704,122.55417076902938,75.54599756533803,30.0,52.0,61.0,3444.0,16765.0,133.98265149882798,14118.0,14428.0,684.0,4869.0,1136.0,80.92520590642127,41.609482313872626,2.442792859539856,1.578525939294674,1.46
150.0,172.0,13.715277777777777,5.638888888888889,448.0,12.586372094396713,12.841875505454528,11.423809523809528,26.658831528760498,31.837938703919928,21.889434957777556,22.55630632367179,196.3365833333334,113.01282975544831,75.72053736825492,46.0,104.0,62.0,1996.0,7730.0,109.20696248196248,7850.0,7677.0,526.0,2829.0,800.0,68.8645391397466,31.87686474438796,2.4454401870995266,2.124178445267616,1.8
156.0,179.0,13.673611111111107,6.819444444444444,424.0,14.439596590529433,14.6519737225175,13.519047619047623,30.25468178785177,34.00327724953144,23.48761282645538,24.262495167099427,231.75224074074075,115.19549365937878,73.21491624436037,38.0,66.0,59.0,2812.0,12545.0,122.5278638028638,11026.0,10742.0,652.0,3796.0,978.0,75.06402568615977,36.941442454494464,2.4798360670025055,2.0615421220655796,1.55
134.0,157.0,6.6388888888888875,5.416666666666666,338.0,12.18667318580106,12.88016239939092,11.900000000000004,27.408785161381214,28.639332695313016,19.896449129146042,21.20699748132583,224.921875,96.54028766234177,58.16186395084685,20.0,24.0,47.0,1645.0,6969.0,90.39728882228883,7153.0,7751.0,357.0,2603.0,699.0,63.405764669683826,33.09721136835574,2.462269146530913,1.2752497569525953,1.55
182.0,215.0,9.22222222222222,7.416666666666669,460.0,16.580520035918415,17.499334461782425,16.200000000000003,37.23440235939219,38.83527468601158,26.955586397193038,28.741214468524706,310.46875,130.95529843378077,78.77613552957736,24.0,30.0,64.0,3843.0,19937.0,140.72255546740843,16786.0,18303.0,770.0,5768.0,1328.0,86.11511764110207,45.03383879656618,2.5278905966717122,1.14341011718886,4.13
162.0,188.0,9.361111111111109,6.777777777777778,410.0,14.991203638441373,15.6828378808547,14.533333333333339,33.100427763176626,34.989975224390825,24.3174293012278,25.69400774429616,267.0625,117.14701334547202,70.87664059296569,26.0,34.0,57.0,3318.0,18379.0,118.7399789752731,14228.0,15230.0,536.0,5372.0,1098.0,77.42739306805873,40.55708811337903,2.3852256012936213,1.1425775759580856,2.83
182.0,211.0,10.611111111111109,8.222222222222223,450.0,17.58404999576855,18.24578670969781,17.200000000000003,38.253995038771876,39.80189449119197,27.59374349315829,29.079418425976232,319.703125,130.85094316623884,77.36192196720425,24.0,28.0,62.0,4834.0,27965.0,146.73290038994372,20514.0,21731.0,818.0,6961.0,1458.0,88.85435642734505,47.47824404049548,2.3617690124382342,1.1964953690111828,3.4
166.0,193.0,9.611111111111109,7.111111111111111,418.0,15.529208440902158,16.20740174554428,15.100000000000003,34.15700729808753,35.91655558395106,24.91514628267317,26.338847901540724,279.6875,119.8263549382674,72.1127085704655,26.0,32.0,58.0,3585.0,20078.0,124.2736983561674,15338.0,16383.0,588.0,5744.0,1166.0,79.71657325302421,41.83706936763302,2.3933320904829665,1.1659702145632873,1.2
182.0,217.0,11.58333333333333,7.916666666666666,466.0,16.939090705625688,17.589925489553437,16.43333333333334,37.06686225788767,39.02881266331185,26.943655853374587,28.53991129153466,316.015625,131.2385747589583,79.4887178690706,24.0,32.0,65.0,3461.0,14291.0,153.83738206238206,14508.0,15157.0,924.0,4890.0,1342.0,87.13358391937206,45.45222195640753,2.5243836876118193,1.5769588373476178,1.61
110.0,124.0,8.368055555555555,4.875,292.0,10.403015330320244,10.624553369662129,9.885714285714288,21.96496297470304,24.188533105315877,16.73846325515009,17.32599516134592,169.31474074074072,80.85929430862409,50.25749891512221,26.0,44.0,40.0,1194.0,4791.0,72.58465423465424,4788.0,4776.0,282.0,1515.0,472.0,53.52396216915845,26.69911030890828,2.3906880449088366,1.7599177949613476,1.32
120.0,143.0,5.277777777777778,4.777777777777778,302.0,10.809663088089316,11.499556307854949,10.633333333333335,24.62357616914369,25.40214925229514,17.625298871325345,18.925107385287625,208.9375,86.0268727121829,51.46023272796698,14.0,16.0,42.0,936.0,2813.0,80.78492063492064,4127.0,4537.0,287.0,1721.0,537.0,56.256134230539544,29.803455202963796,2.4669116854291406,1.5666692023486597,2.28
88.0,102.0,7.027777777777777,3.666666666666667,234.0,7.969234250586761,8.196880826391169,7.500000000000001,17.128085990054906,18.979709953492836,13.153550716504109,13.73099034113075,131.046875,64.59482311683963,40.84596114923646,20.0,30.0,33.0,506.0,1466.0,52.58055555555556,2020.0,1996.0,140.0,908.0,292.0,41.82028446514033,20.55551664523835,2.4342481667431137,1.980804520956358,0.7
210.0,246.0,14.305555555555552,9.166666666666668,538.0,19.688779603399606,20.35421600686368,18.96666666666667,42.66151711899874,45.494116285148756,31.514465939717393,33.11477815481567,350.140625,152.13442071310175,92.61113536394306,32.0,46.0,75.0,5638.0,27759.0,189.13078865578868,23354.0,24101.0,1210.0,7994.0,1820.0,101.20501908684332,52.507226268657476,2.484990545411036,1.5185552470159704,1.82
122.0,138.0,9.638888888888888,5.666666666666666,310.0,11.901085903164898,12.115871882080672,11.366666666666669,25.01028272297678,27.102232303751627,18.810404965996486,19.46055774279101,195.046875,88.96125341971616,54.21101933122819,24.0,34.0,43.0,1561.0,5913.0,88.38383838383838,6243.0,6217.0,427.0,1859.0,613.0,60.365782424585454,30.794824444216466,2.3752974149608534,1.9481689329443603,2.0
92.0,111.0,4.916666666666667,3.7777777777777777,236.0,8.292024997884274,8.7352657905447,8.100000000000001,18.62699751938594,19.400947245595994,13.382658184206061,14.350240522006617,160.9375,66.13257836430597,40.09517454597526,12.0,14.0,33.0,519.0,1575.0,53.05238095238095,2233.0,2387.0,155.0,811.0,297.0,43.32507744960937,22.67921186341658,2.4841311600058873,1.587304115763984,3.3
180.0,207.0,10.97222222222222,7.750000000000002,454.0,16.906218538613903,17.58800783708025,16.366666666666674,36.94221629032505,39.153739026968935,27.186296540493867,28.620737997578928,295.671875,130.3397698884263,78.81433979334534,32.0,40.0,63.0,4736.0,28981.0,138.97967791152774,20114.0,21326.0,702.0,7350.0,1382.0,86.75788276722577,45.51401554580765,2.3590462801575036,1.1339630990521732,2.17
96.0,114.0,5.166666666666666,3.9444444444444446,244.0,8.75402019542349,9.210701925855117,8.533333333333335,19.570417984475046,20.47436688603576,14.199154765133787,15.119613927135156,164.3125,69.11009102100296,41.68753369322165,12.0,16.0,34.0,555.0,1530.0,59.02619047619048,2374.0,2528.0,190.0,1081.0,360.0,45.419494455122376,23.920969018830537,2.458122063450836,1.7387545195705554,2.11
116.0,140.0,7.840277777777778,4.486111111111111,322.0,9.91985208272585,10.363119340517667,9.419047619047621,22.005371180476505,24.147291652996568,16.576702797070567,17.628574584200763,182.87724074074077,84.96190025668083,54.27064433436121,24.0,42.0,45.0,888.0,2893.0,73.70241702741703,3706.0,3844.0,242.0,1509.0,464.0,53.240568120362425,26.25170413131813,2.496877067713676,1.6881162861224819,2.85
132.0,152.0,8.388888888888888,5.777777777777778,332.0,12.541713895658196,12.99955630785495,12.133333333333336,27.221652380496998,28.86625086743289,20.074788614108524,21.04642772884727,219.0625,95.51370569268809,57.46023272796698,20.0,28.0,46.0,1722.0,6733.0,95.38329725829726,7222.0,7557.0,466.0,2274.0,711.0,64.16137493230077,33.64260324606416,2.3720148571924855,1.5786237649897243,3.42
134.0,159.0,6.638888888888888,5.472222222222221,338.0,12.220346690612276,12.907804598318814,11.966666666666669,27.48960157292813,28.556849790674388,19.815568900106282,21.155817528588447,231.703125,96.26021818421675,57.702873415086245,16.0,20.0,47.0,1659.0,7103.0,90.45420412920413,7283.0,7974.0,361.0,2561.0,693.0,63.43005389751279,33.496921953807075,2.5274481794376347,1.250116002246805,3.8
134.0,159.0,6.6388888888888875,5.472222222222222,338.0,12.220346690612276,12.907804598318814,11.966666666666669,27.489601572928127,28.556849790674384,19.81556890010628,21.155817528588447,231.703125,96.26021818421677,57.70287341508626,16.0,20.0,47.0,1524.0,5880.0,92.81133866133867,6656.0,7254.0,384.0,2750.0,730.0,63.334749016097035,33.6931254699361,2.4540028368608895,1.3696307487192554,2.27
110.0,127.0,8.888888888888888,4.944444444444443,286.0,10.417922655570505,10.629692981544618,9.900000000000002,22.05069092875024,24.06099085143231,16.648644507916966,17.313647422862676,174.4375,80.3359373064151,49.73888337622865,22.0,32.0,40.0,1130.0,4250.0,74.00974025974027,4476.0,4400.0,262.0,1573.0,472.0,53.53792235059127,27.21078616145282,2.4263206096174623,1.8789302770380987,0.94
170.0,197.0,9.861111111111109,7.305555555555555,426.0,16.008040390846983,16.696658980318645,15.566666666666674,35.140835968950086,36.94873377207152,25.691202749081018,27.082631330300565,286.453125,122.66383285590192,73.47557244983162,24.0,32.0,59.0,4069.0,23924.0,127.04559741514076,17493.0,18785.0,659.0,5509.0,1197.0,82.08599362651039,42.892967387537475,2.4675837344309017,1.0997426003632764,0.69
118.0,136.0,7.027777777777777,5.083333333333333,296.0,11.131030293135234,11.591308017391087,10.800000000000002,24.355626976712568,25.711550329053644,17.884518585327584,18.815717585546448,196.296875,85.28036022065417,51.217592040847705,18.0,24.0,41.0,1330.0,5371.0,78.61656954156953,5637.0,5959.0,313.0,2104.0,582.0,57.01830410340453,30.155853079383856,2.3482674887843906,1.4261941324842813,2.5
152.0,178.0,8.701388888888886,5.916666666666666,404.0,13.39799805120625,14.099767658900022,12.885714285714291,29.93250307620756,32.24499512801561,22.323525983939533,23.668834962592246,242.4819861111111,110.74732687902642,68.76741522631083,28.0,48.0,56.0,2197.0,9648.0,107.13747363747363,9467.0,10168.0,475.0,3404.0,873.0,70.89824884557528,35.890836233357184,2.43805321424288,1.2932966649455635,2.97
146.0,173.0,8.361111111111109,5.805555555555555,378.0,13.008040390846979,13.696658980318645,12.56666666666667,29.14083596895009,30.94873377207152,21.44856206196173,22.83999064318128,238.453125,105.69327010742475,64.99029107559305,24.0,32.0,53.0,2032.0,9098.0,101.38215950715951,8749.0,9376.0,379.0,2991.0,765.0,68.49680608890966,34.95304608978419,2.466064718714071,1.2841946381275293,3.02
144.0,169.0,7.749999999999998,5.8611111111111125,366.0,13.09735678832402,13.788410689854784,12.733333333333336,29.274810565165645,30.79403323369226,21.379612376740432,22.730600843440104,239.6875,103.94520600962946,62.99029107559302,22.0,28.0,51.0,2037.0,9081.0,100.84033466533467,8827.0,9545.0,425.0,3091.0,804.0,68.18558432771319,35.448412254337455,2.483514342737236,1.2769246055694017,3.68
108.0,130.0,6.8888888888888875,4.333333333333333,284.0,9.575387400469408,10.027198506782844,9.200000000000001,21.30246879204392,22.783767962794265,15.751267697949478,16.752607088990604,177.84375,78.2630734660859,48.51596081796784,16.0,24.0,40.0,751.0,2250.0,68.84880952380952,3141.0,3263.0,239.0,1221.0,420.0,50.516938756057314,25.556579996871967,2.5219005423161027,1.755794221117536,3.2
98.0,113.0,4.805555555555555,4.222222222222222,240.0,9.326499840494924,9.788632535927308,9.16666666666667,20.663984374917153,21.360907799975827,14.87775197561892,15.742920884949214,170.15625,70.33048878701636,41.33124252347503,12.0,14.0,33.0,774.0,2758.0,60.0929292929293,3353.0,3625.0,191.0,1358.0,400.0,47.46397131407742,25.375181861210454,2.3868491532599023,1.4263029745755342,3.1
152.0,185.0,9.22222222222222,6.222222222222223,398.0,13.528407103102724,14.18167719908957,13.100000000000003,30.20083685410323,31.874112124932594,21.924958699847455,23.480774023487655,261.25,109.69152078793965,67.58922293245895,22.0,28.0,56.0,1955.0,7564.0,111.56813186813187,8344.0,8872.0,490.0,3327.0,876.0,72.23736588563303,36.55867905039574,2.5168682886053695,1.4900268051089538,3.47
